prompt_id,template_id,seed,profile,direct_exposure_score,upr_score,tsr_score
T11-V3,T11,101,Balanced,0.094375,0.943687,0.921611
T11-V4,T11,101,Balanced,0.094245,0.938804,0.918903
T11-V5,T11,101,Balanced,0.092751,0.944198,0.920867
T11-V6,T11,101,Balanced,0.092095,0.940145,0.918569
T11-V7,T11,101,Balanced,0.095337,0.939951,0.921635
T11-V8,T11,101,Balanced,0.095781,0.941238,0.921341
T12-V1,T12,101,Balanced,0.094935,0.938836,0.920422
T12-V2,T12,101,Balanced,0.094375,0.943687,0.921611
T12-V3,T12,101,Balanced,0.092245,0.940804,0.921403
T12-V4,T12,101,Balanced,0.095551,0.941398,0.917367
T12-V5,T12,101,Balanced,0.092095,0.940145,0.918569
T12-V6,T12,101,Balanced,0.095337,0.939951,0.921635
T12-V7,T12,101,Balanced,0.093781,0.943238,0.923841
T12-V8,T12,101,Balanced,0.096461,0.938154,0.919820
T13-V1,T13,101,Balanced,0.094375,0.943687,0.921611
T13-V2,T13,101,Balanced,0.092245,0.940804,0.921403
T13-V3,T13,101,Balanced,0.093551,0.943398,0.919867
T13-V4,T13,101,Balanced,0.094895,0.937345,0.915069
T13-V5,T13,101,Balanced,0.095337,0.939951,0.921635
T13-V6,T13,101,Balanced,0.093781,0.943238,0.923841
T13-V7,T13,101,Balanced,0.094461,0.940154,0.922320
T13-V8,T13,101,Balanced,0.095191,0.937346,0.916621
T14-V1,T14,101,Balanced,0.094645,0.938404,0.918403
T14-V2,T14,101,Balanced,0.095951,0.940998,0.916867
T14-V3,T14,101,Balanced,0.095295,0.936945,0.914569
T14-V4,T14,101,Balanced,0.100537,0.934751,0.915135
T14-V5,T14,101,Balanced,0.096181,0.940838,0.920841
T14-V6,T14,101,Balanced,0.096861,0.937754,0.919320
T14-V7,T14,101,Balanced,0.095591,0.936946,0.916121
T14-V8,T14,101,Balanced,0.100915,0.935337,0.916182
T15-V1,T15,101,Balanced,0.095951,0.940998,0.916867
T15-V2,T15,101,Balanced,0.095295,0.936945,0.914569
T15-V3,T15,101,Balanced,0.098537,0.936751,0.917635
T15-V4,T15,101,Balanced,0.098981,0.938038,0.917341
T15-V5,T15,101,Balanced,0.096861,0.937754,0.919320
T15-V6,T15,101,Balanced,0.095591,0.936946,0.916121
T15-V7,T15,101,Balanced,0.098915,0.937337,0.918682
T15-V8,T15,101,Balanced,0.097836,0.935889,0.917549
T16-V1,T16,101,Balanced,0.095295,0.936945,0.914569
T16-V2,T16,101,Balanced,0.098537,0.936751,0.917635
T16-V3,T16,101,Balanced,0.096981,0.940038,0.919841
T16-V4,T16,101,Balanced,0.099661,0.934954,0.915820
T16-V5,T16,101,Balanced,0.095591,0.936946,0.916121
T16-V6,T16,101,Balanced,0.098915,0.937337,0.918682
T16-V7,T16,101,Balanced,0.095836,0.937889,0.920049
T16-V8,T16,101,Balanced,0.100245,0.938079,0.911688
T17-V1,T17,101,Balanced,0.097737,0.937551,0.918635
T17-V2,T17,101,Balanced,0.096181,0.940838,0.920841
T17-V3,T17,101,Balanced,0.096861,0.937754,0.919320
T17-V4,T17,101,Balanced,0.097591,0.934946,0.913621
T17-V5,T17,101,Balanced,0.098115,0.938137,0.919682
T17-V6,T17,101,Balanced,0.095036,0.938689,0.921049
T17-V7,T17,101,Balanced,0.097445,0.940879,0.915188
T17-V8,T17,101,Balanced,0.099005,0.937971,0.915157
T18-V1,T18,101,Balanced,0.096181,0.940838,0.920841
T18-V2,T18,101,Balanced,0.096861,0.937754,0.919320
T18-V3,T18,101,Balanced,0.095591,0.936946,0.916121
T18-V4,T18,101,Balanced,0.100915,0.935337,0.916182
T18-V5,T18,101,Balanced,0.095036,0.938689,0.921049
T18-V6,T18,101,Balanced,0.097445,0.940879,0.915188
T18-V7,T18,101,Balanced,0.097005,0.939971,0.917657
T18-V8,T18,101,Balanced,0.100660,0.938526,0.916133
T19-V1,T19,101,Balanced,0.096861,0.937754,0.919320
T19-V2,T19,101,Balanced,0.095591,0.936946,0.916121
T19-V3,T19,101,Balanced,0.098915,0.937337,0.918682
T19-V4,T19,101,Balanced,0.097836,0.935889,0.917549
T19-V5,T19,101,Balanced,0.097445,0.940879,0.915188
T19-V6,T19,101,Balanced,0.097005,0.939971,0.917657
T19-V7,T19,101,Balanced,0.098660,0.940526,0.918633
T19-V8,T19,101,Balanced,0.097672,0.935374,0.912908
T20-V1,T20,101,Balanced,0.092854,0.938110,0.920297
T20-V2,T20,101,Balanced,0.096535,0.937236,0.918422
T20-V3,T20,101,Balanced,0.095975,0.942087,0.919611
T20-V4,T20,101,Balanced,0.095845,0.937204,0.916903
T20-V5,T20,101,Balanced,0.094351,0.942598,0.918867
T20-V6,T20,101,Balanced,0.093695,0.938545,0.916569
T20-V7,T20,101,Balanced,0.096937,0.938351,0.919635
T20-V8,T20,101,Balanced,0.097381,0.939638,0.919341
T21-V1,T21,101,Balanced,0.096535,0.937236,0.918422
T21-V2,T21,101,Balanced,0.095975,0.942087,0.919611
T21-V3,T21,101,Balanced,0.093845,0.939204,0.919403
T21-V4,T21,101,Balanced,0.097151,0.939798,0.915367
T21-V5,T21,101,Balanced,0.093695,0.938545,0.916569
T21-V6,T21,101,Balanced,0.096937,0.938351,0.919635
T21-V7,T21,101,Balanced,0.095381,0.941638,0.921841
T21-V8,T21,101,Balanced,0.098061,0.936554,0.917820
T22-V1,T22,101,Balanced,0.098375,0.939687,0.916611
T22-V2,T22,101,Balanced,0.096245,0.936804,0.916403
T22-V3,T22,101,Balanced,0.097551,0.939398,0.914867
T22-V4,T22,101,Balanced,0.098895,0.933345,0.910069
T22-V5,T22,101,Balanced,0.099337,0.935951,0.916635
T22-V6,T22,101,Balanced,0.097781,0.939238,0.918841
T22-V7,T22,101,Balanced,0.098461,0.936154,0.917320
T22-V8,T22,101,Balanced,0.099191,0.933346,0.911621
T23-V1,T23,101,Balanced,0.096245,0.936804,0.916403
T23-V2,T23,101,Balanced,0.097551,0.939398,0.914867
T23-V3,T23,101,Balanced,0.096895,0.935345,0.912569
T23-V4,T23,101,Balanced,0.102137,0.933151,0.913135
T23-V5,T23,101,Balanced,0.097781,0.939238,0.918841
T23-V6,T23,101,Balanced,0.098461,0.936154,0.917320
T23-V7,T23,101,Balanced,0.097191,0.935346,0.914121
T23-V8,T23,101,Balanced,0.102515,0.933737,0.914182
T24-V1,T24,101,Balanced,0.097551,0.939398,0.914867
T24-V2,T24,101,Balanced,0.096895,0.935345,0.912569
T24-V3,T24,101,Balanced,0.100137,0.935151,0.915635
T24-V4,T24,101,Balanced,0.100581,0.936438,0.915341
T24-V5,T24,101,Balanced,0.098461,0.936154,0.917320
T24-V6,T24,101,Balanced,0.097191,0.935346,0.914121
T24-V7,T24,101,Balanced,0.100515,0.935737,0.916682
T24-V8,T24,101,Balanced,0.099436,0.934289,0.915549
T25-V1,T25,101,Balanced,0.094495,0.937745,0.915569
T25-V2,T25,101,Balanced,0.097737,0.937551,0.918635
T25-V3,T25,101,Balanced,0.096181,0.940838,0.920841
T25-V4,T25,101,Balanced,0.098861,0.935754,0.916820
T25-V5,T25,101,Balanced,0.094791,0.937746,0.917121
T25-V6,T25,101,Balanced,0.098115,0.938137,0.919682
T25-V7,T25,101,Balanced,0.095036,0.938689,0.921049
T25-V8,T25,101,Balanced,0.099445,0.938879,0.912688
T26-V1,T26,101,Balanced,0.097737,0.937551,0.918635
T26-V2,T26,101,Balanced,0.096181,0.940838,0.920841
T26-V3,T26,101,Balanced,0.096861,0.937754,0.919320
T26-V4,T26,101,Balanced,0.097591,0.934946,0.913621
T26-V5,T26,101,Balanced,0.098115,0.938137,0.919682
T26-V6,T26,101,Balanced,0.095036,0.938689,0.921049
T26-V7,T26,101,Balanced,0.097445,0.940879,0.915188
T26-V8,T26,101,Balanced,0.099005,0.937971,0.915157
T27-V1,T27,101,Balanced,0.096181,0.940838,0.920841
T27-V2,T27,101,Balanced,0.096861,0.937754,0.919320
T27-V3,T27,101,Balanced,0.095591,0.936946,0.916121
T27-V4,T27,101,Balanced,0.100915,0.935337,0.916182
T27-V5,T27,101,Balanced,0.095036,0.938689,0.921049
T27-V6,T27,101,Balanced,0.097445,0.940879,0.915188
T27-V7,T27,101,Balanced,0.097005,0.939971,0.917657
T27-V8,T27,101,Balanced,0.100660,0.938526,0.916133
T28-V1,T28,101,Balanced,0.096861,0.937754,0.919320
T28-V2,T28,101,Balanced,0.095591,0.936946,0.916121
T28-V3,T28,101,Balanced,0.098915,0.937337,0.918682
T28-V4,T28,101,Balanced,0.097836,0.935889,0.917549
T28-V5,T28,101,Balanced,0.097445,0.940879,0.915188
T28-V6,T28,101,Balanced,0.097005,0.939971,0.917657
T28-V7,T28,101,Balanced,0.098660,0.940526,0.918633
T28-V8,T28,101,Balanced,0.097672,0.935374,0.912908
T29-V1,T29,101,Balanced,0.095591,0.936946,0.916121
T29-V2,T29,101,Balanced,0.098915,0.937337,0.918682
T29-V3,T29,101,Balanced,0.095836,0.937889,0.920049
T29-V4,T29,101,Balanced,0.100245,0.938079,0.911688
T29-V5,T29,101,Balanced,0.097005,0.939971,0.917657
T29-V6,T29,101,Balanced,0.098660,0.940526,0.918633
T29-V7,T29,101,Balanced,0.095672,0.937374,0.915408
T29-V8,T29,101,Balanced,0.095805,0.939067,0.919682
T30-V1,T30,101,Balanced,0.098935,0.934836,0.915422
T30-V2,T30,101,Balanced,0.098375,0.939687,0.916611
T30-V3,T30,101,Balanced,0.096245,0.936804,0.916403
T30-V4,T30,101,Balanced,0.099551,0.937398,0.912367
T30-V5,T30,101,Balanced,0.096095,0.936145,0.913569
T30-V6,T30,101,Balanced,0.099337,0.935951,0.916635
T30-V7,T30,101,Balanced,0.097781,0.939238,0.918841
T30-V8,T30,101,Balanced,0.100461,0.934154,0.914820
T31-V1,T31,101,Balanced,0.098375,0.939687,0.916611
T31-V2,T31,101,Balanced,0.096245,0.936804,0.916403
T31-V3,T31,101,Balanced,0.097551,0.939398,0.914867
T31-V4,T31,101,Balanced,0.098895,0.933345,0.910069
T31-V5,T31,101,Balanced,0.099337,0.935951,0.916635
T31-V6,T31,101,Balanced,0.097781,0.939238,0.918841
T31-V7,T31,101,Balanced,0.098461,0.936154,0.917320
T31-V8,T31,101,Balanced,0.099191,0.933346,0.911621
T32-V1,T32,101,Balanced,0.096245,0.936804,0.916403
T32-V2,T32,101,Balanced,0.097551,0.939398,0.914867
T32-V3,T32,101,Balanced,0.096895,0.935345,0.912569
T32-V4,T32,101,Balanced,0.102137,0.933151,0.913135
T32-V5,T32,101,Balanced,0.097781,0.939238,0.918841
T32-V6,T32,101,Balanced,0.098461,0.936154,0.917320
T32-V7,T32,101,Balanced,0.097191,0.935346,0.914121
T32-V8,T32,101,Balanced,0.102515,0.933737,0.914182
T01-V1,T01,17,Strict,0.075692,0.891333,0.882160
T01-V2,T01,17,Strict,0.075432,0.889442,0.878632
T01-V3,T01,17,Strict,0.075763,0.891684,0.880590
T01-V4,T01,17,Strict,0.078520,0.889735,0.878621
T01-V5,T01,17,Strict,0.073723,0.888838,0.878118
T01-V6,T01,17,Strict,0.074365,0.888836,0.879885
T01-V7,T01,17,Strict,0.077077,0.891657,0.875987
T01-V8,T01,17,Strict,0.077902,0.883855,0.875305
T02-V1,T02,17,Strict,0.075432,0.889442,0.878632
T02-V2,T02,17,Strict,0.075763,0.891684,0.880590
T02-V3,T02,17,Strict,0.076520,0.891735,0.881121
T02-V4,T02,17,Strict,0.076523,0.886038,0.874618
T02-V5,T02,17,Strict,0.074365,0.888836,0.879885
T02-V6,T02,17,Strict,0.077077,0.891657,0.875987
T02-V7,T02,17,Strict,0.075902,0.885855,0.877805
T02-V8,T02,17,Strict,0.077343,0.888813,0.874061
T03-V1,T03,17,Strict,0.075763,0.891684,0.880590
T03-V2,T03,17,Strict,0.076520,0.891735,0.881121
T03-V3,T03,17,Strict,0.074523,0.888038,0.877118
T03-V4,T03,17,Strict,0.077165,0.886036,0.876385
T03-V5,T03,17,Strict,0.077077,0.891657,0.875987
T03-V6,T03,17,Strict,0.075902,0.885855,0.877805
T03-V7,T03,17,Strict,0.075343,0.890813,0.876561
T03-V8,T03,17,Strict,0.073728,0.888011,0.879138
T04-V1,T04,17,Strict,0.076520,0.891735,0.881121
T04-V2,T04,17,Strict,0.074523,0.888038,0.877118
T04-V3,T04,17,Strict,0.075165,0.888036,0.878885
T04-V4,T04,17,Strict,0.079877,0.888857,0.872487
T04-V5,T04,17,Strict,0.075902,0.885855,0.877805
T04-V6,T04,17,Strict,0.075343,0.890813,0.876561
T04-V7,T04,17,Strict,0.071728,0.890011,0.881638
T04-V8,T04,17,Strict,0.072836,0.887468,0.880884
T05-V1,T05,17,Strict,0.074523,0.888038,0.877118
T05-V2,T05,17,Strict,0.075165,0.888036,0.878885
T05-V3,T05,17,Strict,0.077877,0.890857,0.874987
T05-V4,T05,17,Strict,0.078702,0.883055,0.874305
T05-V5,T05,17,Strict,0.075343,0.890813,0.876561
T05-V6,T05,17,Strict,0.071728,0.890011,0.881638
T05-V7,T05,17,Strict,0.070836,0.889468,0.883384
T05-V8,T05,17,Strict,0.073545,0.891391,0.881418
T06-V1,T06,17,Strict,0.077565,0.885636,0.875885
T06-V2,T06,17,Strict,0.080277,0.888457,0.871987
T06-V3,T06,17,Strict,0.079102,0.882655,0.873805
T06-V4,T06,17,Strict,0.080543,0.885613,0.870061
T06-V5,T06,17,Strict,0.074128,0.887611,0.878638
T06-V6,T06,17,Strict,0.073236,0.887068,0.880384
T06-V7,T06,17,Strict,0.073945,0.890991,0.880918
T06-V8,T06,17,Strict,0.077886,0.890194,0.878972
T07-V1,T07,17,Strict,0.080277,0.888457,0.871987
T07-V2,T07,17,Strict,0.079102,0.882655,0.873805
T07-V3,T07,17,Strict,0.078543,0.887613,0.872561
T07-V4,T07,17,Strict,0.076928,0.884811,0.875138
T07-V5,T07,17,Strict,0.073236,0.887068,0.880384
T07-V6,T07,17,Strict,0.073945,0.890991,0.880918
T07-V7,T07,17,Strict,0.075886,0.892194,0.881472
T07-V8,T07,17,Strict,0.079133,0.889881,0.876020
T08-V1,T08,17,Strict,0.079102,0.882655,0.873805
T08-V2,T08,17,Strict,0.078543,0.887613,0.872561
T08-V3,T08,17,Strict,0.074928,0.886811,0.877638
T08-V4,T08,17,Strict,0.076036,0.884268,0.876884
T08-V5,T08,17,Strict,0.073945,0.890991,0.880918
T08-V6,T08,17,Strict,0.075886,0.892194,0.881472
T08-V7,T08,17,Strict,0.077133,0.891881,0.878520
T08-V8,T08,17,Strict,0.079352,0.888767,0.873856
T09-V1,T09,17,Strict,0.076143,0.890013,0.875561
T09-V2,T09,17,Strict,0.072528,0.889211,0.880638
T09-V3,T09,17,Strict,0.071636,0.888668,0.882384
T09-V4,T09,17,Strict,0.074345,0.890591,0.880418
T09-V5,T09,17,Strict,0.073486,0.894594,0.884472
T09-V6,T09,17,Strict,0.074733,0.894281,0.881520
T09-V7,T09,17,Strict,0.074952,0.893167,0.879356
T09-V8,T09,17,Strict,0.075546,0.886420,0.880761
T10-V1,T10,17,Strict,0.075692,0.891333,0.882160
T10-V2,T10,17,Strict,0.075432,0.889442,0.878632
T10-V3,T10,17,Strict,0.075763,0.891684,0.880590
T10-V4,T10,17,Strict,0.078520,0.889735,0.878621
T10-V5,T10,17,Strict,0.073723,0.888838,0.878118
T10-V6,T10,17,Strict,0.074365,0.888836,0.879885
T10-V7,T10,17,Strict,0.077077,0.891657,0.875987
T10-V8,T10,17,Strict,0.077902,0.883855,0.875305
T11-V1,T11,17,Strict,0.075432,0.889442,0.878632
T11-V2,T11,17,Strict,0.075763,0.891684,0.880590
T11-V3,T11,17,Strict,0.076520,0.891735,0.881121
T11-V4,T11,17,Strict,0.076523,0.886038,0.874618
T11-V5,T11,17,Strict,0.074365,0.888836,0.879885
T11-V6,T11,17,Strict,0.077077,0.891657,0.875987
T11-V7,T11,17,Strict,0.075902,0.885855,0.877805
T11-V8,T11,17,Strict,0.077343,0.888813,0.874061
T12-V1,T12,17,Strict,0.075763,0.891684,0.880590
T12-V2,T12,17,Strict,0.076520,0.891735,0.881121
T12-V3,T12,17,Strict,0.074523,0.888038,0.877118
T12-V4,T12,17,Strict,0.077165,0.886036,0.876385
T12-V5,T12,17,Strict,0.077077,0.891657,0.875987
T12-V6,T12,17,Strict,0.075902,0.885855,0.877805
T12-V7,T12,17,Strict,0.075343,0.890813,0.876561
T12-V8,T12,17,Strict,0.073728,0.888011,0.879138
T13-V1,T13,17,Strict,0.076520,0.891735,0.881121
T13-V2,T13,17,Strict,0.074523,0.888038,0.877118
T13-V3,T13,17,Strict,0.075165,0.888036,0.878885
T13-V4,T13,17,Strict,0.079877,0.888857,0.872487
T13-V5,T13,17,Strict,0.075902,0.885855,0.877805
T13-V6,T13,17,Strict,0.075343,0.890813,0.876561
T13-V7,T13,17,Strict,0.071728,0.890011,0.881638
T13-V8,T13,17,Strict,0.072836,0.887468,0.880884
T14-V1,T14,17,Strict,0.076923,0.885638,0.874118
T14-V2,T14,17,Strict,0.077565,0.885636,0.875885
T14-V3,T14,17,Strict,0.080277,0.888457,0.871987
T14-V4,T14,17,Strict,0.081102,0.880655,0.871305
T14-V5,T14,17,Strict,0.077743,0.888413,0.873561
T14-V6,T14,17,Strict,0.074128,0.887611,0.878638
T14-V7,T14,17,Strict,0.073236,0.887068,0.880384
T14-V8,T14,17,Strict,0.075945,0.888991,0.878418
T15-V1,T15,17,Strict,0.077565,0.885636,0.875885
T15-V2,T15,17,Strict,0.080277,0.888457,0.871987
T15-V3,T15,17,Strict,0.079102,0.882655,0.873805
T15-V4,T15,17,Strict,0.080543,0.885613,0.870061
T15-V5,T15,17,Strict,0.074128,0.887611,0.878638
T15-V6,T15,17,Strict,0.073236,0.887068,0.880384
T15-V7,T15,17,Strict,0.073945,0.890991,0.880918
T15-V8,T15,17,Strict,0.077886,0.890194,0.878972
T16-V1,T16,17,Strict,0.080277,0.888457,0.871987
T16-V2,T16,17,Strict,0.079102,0.882655,0.873805
T16-V3,T16,17,Strict,0.078543,0.887613,0.872561
T16-V4,T16,17,Strict,0.076928,0.884811,0.875138
T16-V5,T16,17,Strict,0.073236,0.887068,0.880384
T16-V6,T16,17,Strict,0.073945,0.890991,0.880918
T16-V7,T16,17,Strict,0.075886,0.892194,0.881472
T16-V8,T16,17,Strict,0.079133,0.889881,0.876020
T17-V1,T17,17,Strict,0.078302,0.883455,0.874805
T17-V2,T17,17,Strict,0.077743,0.888413,0.873561
T17-V3,T17,17,Strict,0.074128,0.887611,0.878638
T17-V4,T17,17,Strict,0.075236,0.885068,0.877884
T17-V5,T17,17,Strict,0.073145,0.891791,0.881918
T17-V6,T17,17,Strict,0.075086,0.892994,0.882472
T17-V7,T17,17,Strict,0.076333,0.892681,0.879520
T17-V8,T17,17,Strict,0.078552,0.889567,0.874856
T18-V1,T18,17,Strict,0.077743,0.888413,0.873561
T18-V2,T18,17,Strict,0.074128,0.887611,0.878638
T18-V3,T18,17,Strict,0.073236,0.887068,0.880384
T18-V4,T18,17,Strict,0.075945,0.888991,0.878418
T18-V5,T18,17,Strict,0.075086,0.892994,0.882472
T18-V6,T18,17,Strict,0.076333,0.892681,0.879520
T18-V7,T18,17,Strict,0.076552,0.891567,0.877356
T18-V8,T18,17,Strict,0.077146,0.884820,0.878761
T19-V1,T19,17,Strict,0.074128,0.887611,0.878638
T19-V2,T19,17,Strict,0.073236,0.887068,0.880384
T19-V3,T19,17,Strict,0.073945,0.890991,0.880918
T19-V4,T19,17,Strict,0.077886,0.890194,0.878972
T19-V5,T19,17,Strict,0.076333,0.892681,0.879520
T19-V6,T19,17,Strict,0.076552,0.891567,0.877356
T19-V7,T19,17,Strict,0.075146,0.886820,0.881261
T19-V8,T19,17,Strict,0.078709,0.888050,0.875297
T20-V1,T20,17,Strict,0.077032,0.887842,0.876632
T20-V2,T20,17,Strict,0.077363,0.890084,0.878590
T20-V3,T20,17,Strict,0.078120,0.890135,0.879121
T20-V4,T20,17,Strict,0.078123,0.884438,0.872618
T20-V5,T20,17,Strict,0.075965,0.887236,0.877885
T20-V6,T20,17,Strict,0.078677,0.890057,0.873987
T20-V7,T20,17,Strict,0.077502,0.884255,0.875805
T20-V8,T20,17,Strict,0.078943,0.887213,0.872061
T21-V1,T21,17,Strict,0.077363,0.890084,0.878590
T21-V2,T21,17,Strict,0.078120,0.890135,0.879121
T21-V3,T21,17,Strict,0.076123,0.886438,0.875118
T21-V4,T21,17,Strict,0.078765,0.884436,0.874385
T21-V5,T21,17,Strict,0.078677,0.890057,0.873987
T21-V6,T21,17,Strict,0.077502,0.884255,0.875805
T21-V7,T21,17,Strict,0.076943,0.889213,0.874561
T21-V8,T21,17,Strict,0.075328,0.886411,0.877138
T22-V1,T22,17,Strict,0.080520,0.887735,0.876121
T22-V2,T22,17,Strict,0.078523,0.884038,0.872118
T22-V3,T22,17,Strict,0.079165,0.884036,0.873885
T22-V4,T22,17,Strict,0.083877,0.884857,0.867487
T22-V5,T22,17,Strict,0.079902,0.881855,0.872805
T22-V6,T22,17,Strict,0.079343,0.886813,0.871561
T22-V7,T22,17,Strict,0.075728,0.886011,0.876638
T22-V8,T22,17,Strict,0.076836,0.883468,0.875884
T23-V1,T23,17,Strict,0.078523,0.884038,0.872118
T23-V2,T23,17,Strict,0.079165,0.884036,0.873885
T23-V3,T23,17,Strict,0.081877,0.886857,0.869987
T23-V4,T23,17,Strict,0.082702,0.879055,0.869305
T23-V5,T23,17,Strict,0.079343,0.886813,0.871561
T23-V6,T23,17,Strict,0.075728,0.886011,0.876638
T23-V7,T23,17,Strict,0.074836,0.885468,0.878384
T23-V8,T23,17,Strict,0.077545,0.887391,0.876418
T24-V1,T24,17,Strict,0.079165,0.884036,0.873885
T24-V2,T24,17,Strict,0.081877,0.886857,0.869987
T24-V3,T24,17,Strict,0.080702,0.881055,0.871805
T24-V4,T24,17,Strict,0.082143,0.884013,0.868061
T24-V5,T24,17,Strict,0.075728,0.886011,0.876638
T24-V6,T24,17,Strict,0.074836,0.885468,0.878384
T24-V7,T24,17,Strict,0.075545,0.889391,0.878918
T24-V8,T24,17,Strict,0.079486,0.888594,0.876972
T25-V1,T25,17,Strict,0.079477,0.889257,0.872987
T25-V2,T25,17,Strict,0.078302,0.883455,0.874805
T25-V3,T25,17,Strict,0.077743,0.888413,0.873561
T25-V4,T25,17,Strict,0.076128,0.885611,0.876138
T25-V5,T25,17,Strict,0.072436,0.887868,0.881384
T25-V6,T25,17,Strict,0.073145,0.891791,0.881918
T25-V7,T25,17,Strict,0.075086,0.892994,0.882472
T25-V8,T25,17,Strict,0.078333,0.890681,0.877020
T26-V1,T26,17,Strict,0.078302,0.883455,0.874805
T26-V2,T26,17,Strict,0.077743,0.888413,0.873561
T26-V3,T26,17,Strict,0.074128,0.887611,0.878638
T26-V4,T26,17,Strict,0.075236,0.885068,0.877884
T26-V5,T26,17,Strict,0.073145,0.891791,0.881918
T26-V6,T26,17,Strict,0.075086,0.892994,0.882472
T26-V7,T26,17,Strict,0.076333,0.892681,0.879520
T26-V8,T26,17,Strict,0.078552,0.889567,0.874856
T27-V1,T27,17,Strict,0.077743,0.888413,0.873561
T27-V2,T27,17,Strict,0.074128,0.887611,0.878638
T27-V3,T27,17,Strict,0.073236,0.887068,0.880384
T27-V4,T27,17,Strict,0.075945,0.888991,0.878418
T27-V5,T27,17,Strict,0.075086,0.892994,0.882472
T27-V6,T27,17,Strict,0.076333,0.892681,0.879520
T27-V7,T27,17,Strict,0.076552,0.891567,0.877356
T27-V8,T27,17,Strict,0.077146,0.884820,0.878761
T28-V1,T28,17,Strict,0.074128,0.887611,0.878638
T28-V2,T28,17,Strict,0.073236,0.887068,0.880384
T28-V3,T28,17,Strict,0.073945,0.890991,0.880918
T28-V4,T28,17,Strict,0.077886,0.890194,0.878972
T28-V5,T28,17,Strict,0.076333,0.892681,0.879520
T28-V6,T28,17,Strict,0.076552,0.891567,0.877356
T28-V7,T28,17,Strict,0.075146,0.886820,0.881261
T28-V8,T28,17,Strict,0.078709,0.888050,0.875297
T29-V1,T29,17,Strict,0.073236,0.887068,0.880384
T29-V2,T29,17,Strict,0.073945,0.890991,0.880918
T29-V3,T29,17,Strict,0.075886,0.892194,0.881472
T29-V4,T29,17,Strict,0.079133,0.889881,0.876020
T29-V5,T29,17,Strict,0.076552,0.891567,0.877356
T29-V6,T29,17,Strict,0.075146,0.886820,0.881261
T29-V7,T29,17,Strict,0.076709,0.890050,0.877797
T29-V8,T29,17,Strict,0.076220,0.886297,0.875993
T30-V1,T30,17,Strict,0.079763,0.887684,0.875590
T30-V2,T30,17,Strict,0.080520,0.887735,0.876121
T30-V3,T30,17,Strict,0.078523,0.884038,0.872118
T30-V4,T30,17,Strict,0.081165,0.882036,0.871385
T30-V5,T30,17,Strict,0.081077,0.887657,0.870987
T30-V6,T30,17,Strict,0.079902,0.881855,0.872805
T30-V7,T30,17,Strict,0.079343,0.886813,0.871561
T30-V8,T30,17,Strict,0.077728,0.884011,0.874138
T31-V1,T31,17,Strict,0.080520,0.887735,0.876121
T31-V2,T31,17,Strict,0.078523,0.884038,0.872118
T31-V3,T31,17,Strict,0.079165,0.884036,0.873885
T31-V4,T31,17,Strict,0.083877,0.884857,0.867487
T31-V5,T31,17,Strict,0.079902,0.881855,0.872805
T31-V6,T31,17,Strict,0.079343,0.886813,0.871561
T31-V7,T31,17,Strict,0.075728,0.886011,0.876638
T31-V8,T31,17,Strict,0.076836,0.883468,0.875884
T32-V1,T32,17,Strict,0.078523,0.884038,0.872118
T32-V2,T32,17,Strict,0.079165,0.884036,0.873885
T32-V3,T32,17,Strict,0.081877,0.886857,0.869987
T32-V4,T32,17,Strict,0.082702,0.879055,0.869305
T32-V5,T32,17,Strict,0.079343,0.886813,0.871561
T32-V6,T32,17,Strict,0.075728,0.886011,0.876638
T32-V7,T32,17,Strict,0.074836,0.885468,0.878384
T32-V8,T32,17,Strict,0.077545,0.887391,0.876418
T01-V1,T01,29,Strict,0.077492,0.889767,0.883281
T01-V2,T01,29,Strict,0.078704,0.891399,0.878292
T01-V3,T01,29,Strict,0.077458,0.891034,0.878476
T01-V4,T01,29,Strict,0.079079,0.888156,0.875309
T01-V5,T01,29,Strict,0.076002,0.889551,0.879062
T01-V6,T01,29,Strict,0.077697,0.890059,0.882327
T01-V7,T01,29,Strict,0.075704,0.892338,0.877723
T01-V8,T01,29,Strict,0.079359,0.886943,0.880288
T02-V1,T02,29,Strict,0.078704,0.891399,0.878292
T02-V2,T02,29,Strict,0.077458,0.891034,0.878476
T02-V3,T02,29,Strict,0.077079,0.890156,0.877809
T02-V4,T02,29,Strict,0.078802,0.886751,0.875562
T02-V5,T02,29,Strict,0.077697,0.890059,0.882327
T02-V6,T02,29,Strict,0.075704,0.892338,0.877723
T02-V7,T02,29,Strict,0.077359,0.888943,0.882788
T02-V8,T02,29,Strict,0.079312,0.887316,0.877646
T03-V1,T03,29,Strict,0.077458,0.891034,0.878476
T03-V2,T03,29,Strict,0.077079,0.890156,0.877809
T03-V3,T03,29,Strict,0.076802,0.888751,0.878062
T03-V4,T03,29,Strict,0.080497,0.887259,0.878827
T03-V5,T03,29,Strict,0.075704,0.892338,0.877723
T03-V6,T03,29,Strict,0.077359,0.888943,0.882788
T03-V7,T03,29,Strict,0.077312,0.889316,0.880146
T03-V8,T03,29,Strict,0.077495,0.891354,0.884284
T04-V1,T04,29,Strict,0.077079,0.890156,0.877809
T04-V2,T04,29,Strict,0.076802,0.888751,0.878062
T04-V3,T04,29,Strict,0.078497,0.889259,0.881327
