method,document_id,split,gold_mentions,predicted_spans,span_tp,span_fp,span_fn,per_percent,text_retention
NER-only masking,001-61174,train,248,117,96,21,152,51.5,0.980
NER-only masking,001-101331,train,78,54,38,16,40,42.2,0.937
NER-only masking,001-110483,train,56,37,26,11,30,40.7,0.953
NER-only masking,001-107034,train,44,25,15,10,29,58.4,0.940
NER-only masking,001-58212,train,202,141,81,60,121,59.9,0.957
NER-only masking,001-57446,train,178,128,88,40,90,50.5,0.965
NER-only masking,001-57491,train,134,133,65,68,69,49.5,0.950
NER-only masking,001-59721,train,92,76,44,32,48,53.8,0.953
NER-only masking,001-91897,train,140,45,32,13,108,65.0,0.964
NER-only masking,001-146701,train,192,169,118,51,74,39.7,0.961
NER-only masking,001-115012,train,226,86,63,23,163,66.8,0.977
NER-only masking,001-60660,train,59,44,26,18,33,48.7,0.963
NER-only masking,001-61701,train,55,43,22,21,33,49.9,0.945
NER-only masking,001-60917,train,65,33,21,12,44,58.5,0.966
NER-only masking,001-68158,train,39,26,14,12,25,60.3,0.932
NER-only masking,001-69167,train,46,34,21,13,25,42.9,0.926
NER-only masking,001-100506,train,60,46,23,23,37,59.2,0.989
NER-only masking,001-164313,train,182,86,60,26,122,65.0,0.970
NER-only masking,001-92855,train,59,33,17,16,42,60.5,0.922
NER-only masking,001-107286,train,43,23,11,12,32,65.8,0.970
NER-only masking,001-72584,train,267,115,91,24,176,54.5,0.983
NER-only masking,001-68605,train,92,48,32,16,60,61.5,0.953
NER-only masking,001-58407,train,213,145,96,49,117,54.0,0.970
NER-only masking,001-90820,train,203,88,80,8,123,61.0,0.977
NER-only masking,001-59166,train,58,29,14,15,44,72.4,0.954
NER-only masking,001-59204,train,25,34,11,23,14,48.8,0.858
NER-only masking,001-108610,train,104,75,42,33,62,57.9,0.963
NER-only masking,001-84709,train,109,81,53,28,56,51.4,0.969
NER-only masking,001-67472,train,43,52,21,31,22,52.9,0.967
NER-only masking,001-88541,train,110,36,23,13,87,74.4,0.990
NER-only masking,001-93616,train,74,28,20,8,54,59.8,0.967
NER-only masking,001-58825,train,44,40,22,18,22,48.6,0.957
NER-only masking,001-138919,train,195,120,77,43,118,52.3,0.970
NER-only masking,001-58021,train,116,79,59,20,57,49.1,0.980
NER-only masking,001-76412,train,65,31,22,9,43,50.9,0.978
NER-only masking,001-87156,train,114,76,53,23,61,47.0,0.949
NER-only masking,001-59607,train,78,32,14,18,64,74.9,0.979
NER-only masking,001-58978,train,63,54,37,17,26,41.0,0.961
NER-only masking,001-86789,train,62,31,21,10,41,48.5,0.935
NER-only masking,001-57880,train,100,75,50,25,50,52.0,0.941
NER-only masking,001-85831,train,62,42,33,9,29,38.7,0.950
NER-only masking,001-110918,train,144,62,44,18,100,70.1,0.973
NER-only masking,001-58495,train,120,95,67,28,53,42.2,0.973
NER-only masking,001-59984,train,46,28,14,14,32,62.1,0.925
NER-only masking,001-80529,train,62,26,19,7,43,59.0,0.968
NER-only masking,001-76098,train,63,52,38,14,25,41.8,0.971
NER-only masking,001-90781,train,100,52,43,9,57,50.1,0.980
NER-only masking,001-170836,train,59,52,27,25,32,38.6,0.938
NER-only masking,001-59450,train,256,115,80,35,176,62.1,0.978
NER-only masking,001-59053,train,58,36,18,18,40,60.0,0.961
NER-only masking,001-57587,train,249,129,67,62,182,64.8,0.950
NER-only masking,001-98385,train,48,37,19,18,29,56.4,0.980
NER-only masking,001-91786,train,37,27,15,12,22,56.3,0.928
NER-only masking,001-60487,train,157,131,92,39,65,36.7,0.970
NER-only masking,001-100487,train,58,39,31,8,27,46.0,0.965
NER-only masking,001-60645,train,63,57,32,25,31,46.5,0.972
NER-only masking,001-59156,train,148,70,35,35,113,68.6,0.973
NER-only masking,001-96205,train,45,33,23,10,22,46.9,0.945
NER-only masking,001-95855,train,80,34,28,6,52,62.8,0.972
NER-only masking,001-96181,train,60,35,23,12,37,49.0,0.924
NER-only masking,001-58798,train,98,72,48,24,50,44.9,0.976
NER-only masking,001-60688,train,35,34,17,17,18,49.4,0.945
NER-only masking,001-58016,train,157,130,98,32,59,37.3,0.957
NER-only masking,001-100393,train,50,24,19,5,31,51.5,0.956
NER-only masking,001-68160,train,75,62,39,23,36,45.1,0.921
NER-only masking,001-140015,train,78,71,22,49,56,67.3,0.972
NER-only masking,001-91899,train,118,66,51,15,67,56.0,0.977
NER-only masking,001-94875,train,94,34,26,8,68,67.4,0.972
NER-only masking,001-140005,train,184,167,119,48,65,32.2,0.959
NER-only masking,001-68396,train,101,45,25,20,76,71.7,0.950
NER-only masking,001-57574,train,214,163,74,89,140,50.7,0.961
NER-only masking,001-57622,train,177,133,63,70,114,53.7,0.946
NER-only masking,001-77064,train,174,89,66,23,108,61.1,0.982
NER-only masking,001-83482,train,198,91,61,30,137,60.2,0.958
NER-only masking,001-58365,train,122,131,74,57,48,40.9,0.940
NER-only masking,001-111890,train,66,42,32,10,34,43.2,0.971
NER-only masking,001-176838,train,84,46,36,10,48,48.9,0.979
NER-only masking,001-60672,train,69,52,29,23,40,50.8,0.978
NER-only masking,001-100928,train,92,42,36,6,56,51.2,0.975
NER-only masking,001-102637,train,90,53,32,21,58,60.1,0.988
NER-only masking,001-59158,train,153,103,60,43,93,49.9,0.964
NER-only masking,001-60931,train,134,109,75,34,59,44.5,0.962
NER-only masking,001-58496,train,291,173,136,37,155,46.4,0.970
NER-only masking,001-90398,train,153,72,59,13,94,63.5,0.980
NER-only masking,001-58837,train,57,31,11,20,46,80.0,0.970
NER-only masking,001-83788,train,79,62,38,24,41,48.1,0.967
NER-only masking,001-58222,train,182,148,102,46,80,41.6,0.969
NER-only masking,001-119049,train,156,50,28,22,128,79.7,0.963
NER-only masking,001-59024,train,41,37,16,21,25,65.1,0.925
NER-only masking,001-61509,train,38,30,19,11,19,40.7,0.943
NER-only masking,001-58849,train,26,22,9,13,17,59.1,0.920
NER-only masking,001-60015,train,32,37,15,22,17,52.1,0.894
NER-only masking,001-76311,train,26,15,9,6,17,64.5,0.962
NER-only masking,001-60032,train,67,39,18,21,49,63.1,0.937
NER-only masking,001-122175,train,89,28,19,9,70,89.3,0.982
NER-only masking,001-94218,train,49,19,12,7,37,67.8,0.963
NER-only masking,001-75974,train,43,23,15,8,28,49.0,0.946
NER-only masking,001-179561,train,75,35,29,6,46,46.5,0.982
NER-only masking,001-67359,train,61,19,14,5,47,65.1,0.967
NER-only masking,001-71204,train,31,20,10,10,21,54.2,0.930
NER-only masking,001-97576,train,28,18,9,9,19,58.9,0.952
NER-only masking,001-82494,train,42,22,16,6,26,55.1,0.957
NER-only masking,001-99395,train,23,15,8,7,15,49.5,0.888
NER-only masking,001-76463,train,25,19,10,9,15,66.3,0.940
NER-only masking,001-163816,train,27,14,8,6,19,58.3,0.940
NER-only masking,001-78330,train,32,17,11,6,21,61.0,0.958
NER-only masking,001-119957,train,24,17,6,11,18,64.9,0.936
NER-only masking,001-103016,train,20,14,7,7,13,62.9,0.890
NER-only masking,001-79432,train,40,22,15,7,25,60.8,0.955
NER-only masking,001-94746,train,34,22,13,9,21,50.9,0.954
NER-only masking,001-71345,train,23,16,7,9,16,59.5,0.931
NER-only masking,001-88505,train,37,16,10,6,27,79.2,0.956
NER-only masking,001-94983,train,28,15,10,5,18,62.2,0.961
NER-only masking,001-86368,train,69,23,9,14,60,78.5,0.951
NER-only masking,001-76705,train,46,28,19,9,27,47.5,0.956
NER-only masking,001-90931,train,20,14,7,7,13,68.9,0.937
NER-only masking,001-72802,train,76,31,18,13,58,94.1,0.955
NER-only masking,001-83615,train,66,24,17,7,49,71.6,0.985
NER-only masking,001-101083,train,35,20,14,6,21,48.9,0.939
NER-only masking,001-128037,train,89,20,12,8,77,80.7,0.982
NER-only masking,001-71331,train,24,17,9,8,15,50.5,0.924
NER-only masking,001-59335,train,37,34,18,16,19,51.2,0.955
NER-only masking,001-69198,train,39,23,17,6,22,51.9,0.960
NER-only masking,001-58902,train,82,67,39,28,43,42.5,0.959
NER-only masking,001-72272,train,31,21,13,8,18,43.5,0.949
NER-only masking,001-83965,train,53,21,15,6,38,63.4,0.978
NER-only masking,001-77561,train,36,17,12,5,24,71.5,0.973
NER-only masking,001-81189,train,34,26,15,11,19,49.6,0.917
NER-only masking,001-118337,train,56,20,14,6,42,68.8,0.972
NER-only masking,001-86362,train,40,32,16,16,24,45.5,0.936
NER-only masking,001-104563,train,107,48,36,12,71,57.6,0.979
NER-only masking,001-107254,train,41,23,17,6,24,46.5,0.950
NER-only masking,001-61764,train,32,16,8,8,24,67.6,0.951
NER-only masking,001-93266,train,36,20,14,6,22,49.3,0.953
NER-only masking,001-100188,train,22,19,12,7,10,27.7,0.927
NER-only masking,001-96951,train,35,14,8,6,27,75.1,0.955
NER-only masking,001-61957,train,60,42,20,22,40,59.3,0.946
NER-only masking,001-100018,train,47,20,15,5,32,64.5,0.952
NER-only masking,001-80327,train,56,36,26,10,30,56.7,0.963
NER-only masking,001-82311,train,29,17,10,7,19,72.2,0.949
NER-only masking,001-76890,train,50,30,16,14,34,56.5,0.971
NER-only masking,001-158739,train,100,26,17,9,83,79.9,0.977
NER-only masking,001-73158,train,72,53,35,18,37,40.9,0.954
NER-only masking,001-71950,train,106,46,33,13,73,75.0,0.975
NER-only masking,001-115705,train,41,24,14,10,27,60.8,0.963
NER-only masking,001-59667,train,65,47,31,16,34,49.5,0.949
NER-only masking,001-83619,train,75,38,31,7,44,52.7,0.968
NER-only masking,001-94111,train,25,13,8,5,17,55.4,0.961
NER-only masking,001-78606,train,42,23,17,6,25,57.8,0.945
NER-only masking,001-153307,train,44,18,10,8,34,73.2,0.944
NER-only masking,001-68800,train,35,28,14,14,21,43.8,0.907
NER-only masking,001-67087,train,45,24,15,9,30,53.8,0.951
NER-only masking,001-76703,train,36,28,18,10,18,53.8,0.925
NER-only masking,001-71498,train,146,58,39,19,107,69.6,0.966
NER-only masking,001-80416,train,35,21,14,7,21,59.7,0.960
NER-only masking,001-126355,train,40,13,7,6,33,67.3,0.951
NER-only masking,001-83384,train,46,25,18,7,28,59.2,0.976
NER-only masking,001-94955,train,34,18,13,5,21,59.5,0.953
NER-only masking,001-81776,train,99,34,20,14,79,79.0,0.972
NER-only masking,001-90127,train,67,21,17,4,50,69.0,0.985
NER-only masking,001-77657,train,175,99,80,19,95,55.6,0.967
NER-only masking,001-92079,train,124,49,39,10,85,74.4,0.972
NER-only masking,001-82042,train,38,26,13,13,25,63.1,0.911
NER-only masking,001-126135,train,78,33,25,8,53,58.6,0.970
NER-only masking,001-90979,train,115,43,33,10,82,62.9,0.964
NER-only masking,001-76487,train,43,23,17,6,26,52.3,0.944
NER-only masking,001-70681,train,75,49,39,10,36,40.1,0.932
NER-only masking,001-144354,train,95,37,33,4,62,61.5,0.981
NER-only masking,001-94121,train,39,16,10,6,29,65.3,0.965
NER-only masking,001-88393,train,74,43,28,15,46,59.1,0.966
NER-only masking,001-94973,train,34,26,18,8,16,35.4,0.928
NER-only masking,001-70691,train,39,29,16,13,23,44.4,0.930
NER-only masking,001-71944,train,43,27,16,11,27,70.2,0.962
NER-only masking,001-95213,train,47,27,18,9,29,58.1,0.977
NER-only masking,001-70182,train,62,43,26,17,36,44.6,0.961
NER-only masking,001-79486,train,114,65,46,19,68,53.7,0.967
NER-only masking,001-76633,train,52,20,14,6,38,62.3,0.959
NER-only masking,001-138892,train,28,18,10,8,18,60.1,0.936
NER-only masking,001-80364,train,108,47,24,23,84,78.9,0.953
NER-only masking,001-142636,train,81,27,14,13,67,73.6,0.968
NER-only masking,001-99188,train,29,18,11,7,18,42.4,0.946
NER-only masking,001-106553,train,74,28,19,9,55,73.0,0.977
NER-only masking,001-90751,train,50,14,7,7,43,77.6,0.956
NER-only masking,001-79916,train,30,21,15,6,15,54.6,0.940
NER-only masking,001-82301,train,60,37,28,9,32,48.8,0.947
NER-only masking,001-91057,train,36,20,11,9,25,69.2,0.947
NER-only masking,001-79484,train,93,45,37,8,56,52.3,0.973
NER-only masking,001-81789,train,30,22,15,7,15,43.8,0.949
NER-only masking,001-73169,train,43,23,14,9,29,64.0,0.935
NER-only masking,001-69792,train,37,26,16,10,21,40.7,0.936
NER-only masking,001-71817,train,51,30,21,9,30,57.3,0.960
NER-only masking,001-157399,train,69,53,36,17,33,72.9,0.940
NER-only masking,001-68644,train,35,32,14,18,21,63.5,0.906
NER-only masking,001-107243,train,35,20,14,6,21,50.0,0.945
NER-only masking,001-89269,train,80,35,28,7,52,58.5,0.970
NER-only masking,001-96947,train,30,23,13,10,17,55.8,0.941
NER-only masking,001-75456,train,45,30,17,13,28,63.0,0.961
NER-only masking,001-90975,train,39,18,11,7,28,70.2,0.961
NER-only masking,001-77751,train,39,28,18,10,21,51.0,0.932
NER-only masking,001-81202,train,37,26,16,10,21,43.6,0.949
NER-only masking,001-72150,train,23,17,9,8,14,50.6,0.923
NER-only masking,001-86088,train,62,22,15,7,47,79.6,0.969
NER-only masking,001-77672,train,79,59,44,15,35,40.6,0.957
NER-only masking,001-59860,train,66,37,19,18,47,63.9,0.923
NER-only masking,001-58042,train,82,64,40,24,42,52.9,0.942
NER-only masking,001-59675,train,45,34,18,16,27,55.9,0.946
NER-only masking,001-70538,train,37,25,15,10,22,57.7,0.937
NER-only masking,001-106786,train,29,19,11,8,18,55.4,0.934
NER-only masking,001-71323,train,28,22,14,8,14,49.1,0.923
NER-only masking,001-90148,train,82,41,27,14,55,64.8,0.962
NER-only masking,001-150800,train,35,20,10,10,25,67.9,0.953
NER-only masking,001-87140,train,69,31,23,8,46,59.0,0.974
NER-only masking,001-176762,train,27,18,7,11,20,62.1,0.935
NER-only masking,001-94417,train,28,26,16,10,12,31.1,0.952
NER-only masking,001-95909,train,24,13,8,5,16,65.5,0.949
NER-only masking,001-95835,train,52,24,18,6,34,58.4,0.946
NER-only masking,001-90470,train,52,22,18,4,34,61.8,0.961
NER-only masking,001-84811,train,49,20,14,6,35,60.1,0.960
NER-only masking,001-103010,train,19,11,5,6,14,73.8,0.892
NER-only masking,001-98666,train,45,31,22,9,23,43.8,0.945
NER-only masking,001-108447,train,113,41,31,10,82,71.2,0.975
NER-only masking,001-97108,train,41,17,12,5,29,61.9,0.969
NER-only masking,001-94426,train,25,20,14,6,11,24.1,0.942
NER-only masking,001-95215,train,43,28,20,8,23,50.9,0.963
NER-only masking,001-126133,train,22,15,8,7,14,58.7,0.924
NER-only masking,001-95654,train,105,25,16,9,89,82.9,0.978
NER-only masking,001-158945,train,167,58,46,12,121,68.2,0.983
NER-only masking,001-61833,train,30,30,13,17,17,59.1,0.923
NER-only masking,001-94979,train,69,35,27,8,42,53.5,0.961
NER-only masking,001-88750,train,72,38,29,9,43,56.9,0.967
NER-only masking,001-102371,train,33,21,15,6,18,59.2,0.939
NER-only masking,001-88904,train,38,27,15,12,23,55.2,0.944
NER-only masking,001-93077,train,56,41,26,15,30,58.4,0.962
NER-only masking,001-89995,train,91,53,46,7,45,55.5,0.968
NER-only masking,001-76942,train,37,22,15,7,22,51.1,0.956
NER-only masking,001-147470,train,63,32,18,14,45,64.7,0.949
NER-only masking,001-157755,train,83,26,18,8,65,72.2,0.985
NER-only masking,001-156253,train,57,34,25,9,32,65.6,0.966
NER-only masking,001-94434,train,37,22,14,8,23,46.9,0.950
NER-only masking,001-73185,train,58,31,22,9,36,51.6,0.975
NER-only masking,001-59674,train,63,49,33,16,30,52.3,0.942
NER-only masking,001-82580,train,81,44,32,12,49,54.3,0.968
NER-only masking,001-111840,train,19,14,6,8,13,57.7,0.906
NER-only masking,001-59161,train,141,73,30,43,111,78.9,0.949
NER-only masking,001-67760,train,80,38,24,14,56,58.5,0.946
NER-only masking,001-83963,train,62,34,23,11,39,64.7,0.957
NER-only masking,001-94977,train,40,19,12,7,28,63.7,0.985
NER-only masking,001-88899,train,50,32,20,12,30,51.5,0.964
NER-only masking,001-70186,train,38,28,15,13,23,58.0,0.917
NER-only masking,001-90712,train,30,22,13,9,17,52.1,0.952
NER-only masking,001-81831,train,42,27,18,9,24,54.8,0.977
NER-only masking,001-70931,train,78,38,19,19,59,76.2,0.959
NER-only masking,001-98926,train,37,25,11,14,26,73.6,0.939
NER-only masking,001-97957,train,55,25,16,9,39,74.2,0.971
NER-only masking,001-83959,train,40,17,11,6,29,66.4,0.956
NER-only masking,001-58108,train,163,84,59,25,104,64.7,0.970
NER-only masking,001-60031,train,71,46,23,23,48,61.7,0.926
NER-only masking,001-96780,train,37,21,13,8,24,51.1,0.934
NER-only masking,001-107251,train,46,26,19,7,27,48.4,0.947
NER-only masking,001-82483,train,31,21,13,8,18,58.3,0.940
NER-only masking,001-85312,train,37,27,19,8,18,36.6,0.937
NER-only masking,001-93823,train,85,39,21,18,64,53.8,0.963
NER-only masking,001-78589,train,28,15,8,7,20,66.7,0.934
NER-only masking,001-91976,train,33,21,13,8,20,51.6,0.931
NER-only masking,001-71469,train,34,26,15,11,19,43.5,0.918
NER-only masking,001-93577,train,25,19,11,8,14,39.3,0.938
NER-only masking,001-107248,train,37,23,16,7,21,46.9,0.945
NER-only masking,001-107261,train,34,19,15,4,19,47.2,0.949
NER-only masking,001-61139,train,35,34,17,17,18,47.2,0.892
NER-only masking,001-78587,train,38,27,16,11,22,47.7,0.937
NER-only masking,001-79914,train,39,18,12,6,27,64.9,0.966
NER-only masking,001-87622,train,76,45,36,9,40,55.1,0.968
NER-only masking,001-107238,train,34,20,14,6,20,47.6,0.944
NER-only masking,001-89988,train,59,32,23,9,36,55.9,0.969
NER-only masking,001-77559,train,34,23,14,9,20,58.3,0.940
NER-only masking,001-81819,train,45,25,17,8,28,69.2,0.950
NER-only masking,001-60030,train,75,43,22,21,53,66.4,0.940
NER-only masking,001-82040,train,57,31,25,6,32,41.6,0.941
NER-only masking,001-60033,train,74,45,23,22,51,62.9,0.935
NER-only masking,001-96795,train,38,25,17,8,21,44.8,0.932
NER-only masking,001-177388,train,19,14,8,6,11,40.3,0.915
NER-only masking,001-107591,train,49,32,20,12,29,61.9,0.952
NER-only masking,001-83398,train,35,21,14,7,21,54.4,0.949
NER-only masking,001-104157,train,58,37,28,9,30,43.9,0.962
NER-only masking,001-87007,train,105,32,24,8,81,80.8,0.979
NER-only masking,001-104804,train,55,23,14,9,41,77.5,0.970
NER-only masking,001-61863,train,104,53,29,24,75,70.4,0.948
NER-only masking,001-60027,train,76,41,20,21,56,65.3,0.935
NER-only masking,001-126348,train,58,19,11,8,47,67.4,0.968
NER-only masking,001-109538,train,83,35,26,9,57,77.4,0.974
NER-only masking,001-59670,train,40,36,18,18,22,54.7,0.953
NER-only masking,001-80135,train,33,16,10,6,23,59.4,0.940
NER-only masking,001-87596,train,94,29,18,11,76,79.3,0.970
NER-only masking,001-89267,train,36,16,9,7,27,73.7,0.957
NER-only masking,001-94216,train,45,26,18,8,27,45.4,0.952
NER-only masking,001-140774,train,80,41,26,15,54,61.0,0.959
NER-only masking,001-58321,train,135,97,67,30,68,41.7,0.982
NER-only masking,001-110305,train,102,52,42,10,60,46.2,0.975
NER-only masking,001-97993,train,352,77,64,13,288,77.0,0.983
NER-only masking,001-61142,train,249,94,54,40,195,74.7,0.964
NER-only masking,001-57629,train,153,124,78,46,75,45.1,0.960
NER-only masking,001-59511,train,101,68,40,28,61,55.7,0.944
NER-only masking,001-91889,train,63,35,23,12,40,59.1,0.941
NER-only masking,001-76708,train,161,65,53,12,108,58.2,0.979
NER-only masking,001-57833,train,81,70,46,24,35,44.0,0.940
NER-only masking,001-57879,train,194,103,65,38,129,54.7,0.972
NER-only masking,001-96457,train,62,29,17,12,45,66.2,0.969
NER-only masking,001-57985,train,90,71,47,24,43,49.0,0.938
NER-only masking,001-57897,train,195,106,74,32,121,66.8,0.964
NER-only masking,001-57585,train,153,120,87,33,66,35.1,0.959
NER-only masking,001-76947,train,227,137,101,36,126,47.2,0.989
NER-only masking,001-57417,train,170,182,84,98,86,49.1,0.948
NER-only masking,001-58122,train,179,96,78,18,101,54.3,0.979
NER-only masking,001-106178,train,115,76,42,34,73,48.2,0.977
NER-only masking,001-142423,train,278,77,61,16,217,68.4,0.986
NER-only masking,001-57838,train,220,184,99,85,121,53.8,0.952
NER-only masking,001-110804,train,134,56,33,23,101,64.8,0.971
NER-only masking,001-76085,train,85,54,39,15,46,47.0,0.945
NER-only masking,001-61731,train,209,129,99,30,110,40.9,0.974
NER-only masking,001-140235,train,309,119,83,36,226,66.2,0.974
NER-only masking,001-144123,train,507,177,146,31,361,58.8,0.970
NER-only masking,001-60171,train,171,109,76,33,95,56.3,0.955
NER-only masking,001-59470,train,77,37,13,24,64,79.8,0.943
NER-only masking,001-154399,train,138,74,52,22,86,63.2,0.970
NER-only masking,001-176970,train,80,36,24,12,56,70.6,0.967
